14/04/2011,31.36,,,,,,
15/04/2011,31.385,,,,,,
18/04/2011,29.83,,,,,,
19/04/2011,30.53,,,,,,
20/04/2011,31.75,,,,,,
21/04/2011,31.62,,,,,,
26/04/2011,31.32,,,,,,
27/04/2011,30.845,,,,,,
28/04/2011,31.205,,,,,,
03/05/2011,31.15,,,,,,
04/05/2011,30.15,,,,,,
05/05/2011,29.45,,,,,,
06/05/2011,30.56,,,,,,
09/05/2011,30.17,,,,,,
10/05/2011,30.55,,,,,,
11/05/2011,29.91,,,,,,
12/05/2011,29.365,,,,,,
13/05/2011,29.175,,,,,,
16/05/2011,29.785,,,,,,
17/05/2011,29.135,,,,,,
18/05/2011,29.76,,,,,,
19/05/2011,29.605,,,,,,
20/05/2011,29.515,,,,,,
23/05/2011,28.305,,,,,,
24/05/2011,28.735,,,,,,
25/05/2011,28.805,,,,,,
26/05/2011,29.44,,,,,,
27/05/2011,29.92,,,,,,
31/05/2011,30.3,,,,,,
01/06/2011,30.165,,,,,,
02/06/2011,29.5,,,,,,
03/06/2011,29.4,,,,,,
06/06/2011,29.84,,,,,,
07/06/2011,29.74,,,,,,
08/06/2011,29.245,,,,,,
09/06/2011,29.885,,,,,,
10/06/2011,28.91,,,,,,
13/06/2011,29.005,,,,,,
14/06/2011,29.025,,,,,,
15/06/2011,28.635,,,,,,
16/06/2011,28.11,,,,,,
17/06/2011,28.36,,,,,,
20/06/2011,28.16,,,,,,
21/06/2011,29.15,,,,,,
22/06/2011,29.15,,,,,,
23/06/2011,28.18,,,,,,
24/06/2011,28.55,,,,,,
27/06/2011,28.825,,,,,,
28/06/2011,29.57,,,,,,
29/06/2011,30.15,,,,,,
30/06/2011,30.875,,,,,,
01/07/2011,31.02,,,,,,
04/07/2011,31.15,,,,,,
05/07/2011,31.26,,,,,,
06/07/2011,31.16,,,,,,
07/07/2011,31.81,,,,,,
08/07/2011,31.28,,,,,,
11/07/2011,30.4,,,,,,
12/07/2011,29.92,,,,,,
13/07/2011,30.35,,,,,,
14/07/2011,30.06,,,,,,
15/07/2011,29.72,,,,,,
18/07/2011,29.025,,,,,,
19/07/2011,29.535,,,,,,
20/07/2011,29.74,,,,,,
21/07/2011,29.895,,,,,,
22/07/2011,30.25,,,,,,
25/07/2011,30.265,,,,,,
26/07/2011,30.615,,,,,,
27/07/2011,30.22,,,,,,
28/07/2011,29.98,,,,,,
29/07/2011,29,,,,,,
01/08/2011,28.705,,,,,,
02/08/2011,28.025,,,,,,
03/08/2011,27.795,,,,,,
04/08/2011,26.1,,,,,,
05/08/2011,25.21,,,,,,
08/08/2011,23.65,,,,,,
09/08/2011,24.195,,,,,,
10/08/2011,23.14,,,,,,
11/08/2011,23.86,,,,,,
12/08/2011,24.31,,,,,,
15/08/2011,24.48,,,,,,
16/08/2011,24.605,,,,,,
17/08/2011,24.71,,,,,,
18/08/2011,22.99,,,,,,
19/08/2011,22.385,,,,,,
22/08/2011,22.495,,,,,,
23/08/2011,22.34,,,,,,
24/08/2011,22.87,,,,,,
25/08/2011,23.015,,,,,,
26/08/2011,23.355,,,,,,
30/08/2011,24.83,,,,,,
31/08/2011,25.675,,,,,,
01/09/2011,25.795,,,,,,
02/09/2011,24.58,,,,,,
05/09/2011,23.685,,,,,,
06/09/2011,23.83,,,,,,
07/09/2011,24.755,,,,,,
08/09/2011,24.86,,,,,,
09/09/2011,24.04,,,,,,
12/09/2011,23.585,,,,,,
13/09/2011,24.09,,,,,,
14/09/2011,24.21,,,,,,
15/09/2011,24.965,,,,,,
16/09/2011,25.235,,,,,,
19/09/2011,24.07,,,,,,
20/09/2011,24.55,,,,,,
21/09/2011,24.065,,,,,,
22/09/2011,22.3,,,,,,
23/09/2011,22.53,,,,,,
26/09/2011,22.64,,,,,,
27/09/2011,24.265,,,,,,
28/09/2011,23.405,,,,,,
29/09/2011,22.915,,,,,,
30/09/2011,22.29,,,,,,
03/10/2011,22.14,,,,,,
04/10/2011,21.385,,,,,,
05/10/2011,22.31,,,,,,
06/10/2011,23.345,,,,,,
07/10/2011,23.3,,,,,,
10/10/2011,24.17,,,,,,
11/10/2011,23.91,,,,,,
12/10/2011,24.2,,,,,,
13/10/2011,23.055,,,,,,
14/10/2011,23.615,,,,,,
17/10/2011,23.04,,,,,,
18/10/2011,22.7,,,,,,
19/10/2011,22.71,,,,,,
20/10/2011,21.805,,,,,,
21/10/2011,22.2,,,,,,
24/10/2011,23.155,,,,,,
25/10/2011,22.995,,,,,,
26/10/2011,23.08,,,,,,
27/10/2011,24.66,,,,,,
28/10/2011,24.62,,,,,,
31/10/2011,22.935,,,,,,
01/11/2011,22.445,,,,,,
02/11/2011,22.995,,,,,,
03/11/2011,23.565,,,,,,
04/11/2011,23.385,,,,,,
07/11/2011,23.695,,,,,,
08/11/2011,24.15,,,,,,
09/11/2011,23.53,,,,,,
10/11/2011,23.835,,,,,,
11/11/2011,24.67,,,,,,
14/11/2011,24.48,,,,,,
15/11/2011,24.535,,,,,,
16/11/2011,24.65,,,,,,
17/11/2011,23.94,,,,,,
18/11/2011,23.59,,,,,,
21/11/2011,22.41,,,,,,
22/11/2011,22.315,,,,,,
23/11/2011,21.885,,,,,,
24/11/2011,21.96,,,,,,
25/11/2011,22.215,,,,,,
28/11/2011,23.165,,,,,,
29/11/2011,23.085,,,,,,
30/11/2011,24.2,,,,,,
01/12/2011,24.27,,,,,,
02/12/2011,24.71,,,,,,
05/12/2011,25.015,,,,,,
06/12/2011,24.945,,,,,,
07/12/2011,24.825,,,,,,
08/12/2011,24,,,,,,
09/12/2011,24.49,,,,,,
12/12/2011,23.47,,,,,,
13/12/2011,23.675,,,,,,
14/12/2011,22.795,,,,,,
15/12/2011,23.08,,,,,,
16/12/2011,22.985,,,,,,
19/12/2011,22.745,,,,,,
20/12/2011,23.285,,,,,,
21/12/2011,23,,,,,,
22/12/2011,23.42,,,,,,
23/12/2011,23.585,,,,,,
28/12/2011,23.38,,,,,,
29/12/2011,23.67,,,,,,
30/12/2011,23.79,,,,,,
03/01/2012,24.97,,,,,,
04/01/2012,24.715,,,,,,
05/01/2012,24.55,,,,,,
06/01/2012,24.69,,,,,,
09/01/2012,24.385,,,,,,
10/01/2012,25.185,,,,,,
11/01/2012,25.27,,,,,,
12/01/2012,25.55,,,,,,
13/01/2012,25.705,,,,,,
16/01/2012,25.95,,,,,,
17/01/2012,26.335,,,,,,
18/01/2012,26.48,,,,,,
19/01/2012,26.475,,,,,,
20/01/2012,26.6,,,,,,
23/01/2012,26.855,,,,,,
24/01/2012,26.565,,,,,,
25/01/2012,26.545,,,,,,
26/01/2012,27.37,,,,,,
27/01/2012,26.985,,,,,,
30/01/2012,26.35,,,,,,
31/01/2012,26.24,,,,,,
01/02/2012,27.33,,,,,,
02/02/2012,28.305,,,,,,
03/02/2012,29.1,,,,,,
06/02/2012,28.87,,,,,,
07/02/2012,28.73,,,,,,
08/02/2012,28.62,,,,,,
09/02/2012,28.6,,,,,,
